Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Expiration Date,Spot
AAPL230519C00200000,2023-01-27 3:46PM EST,200.0,0.15,0.06,0.15,0.05,+50.00%,1773,3316,26.81%,7,145.92999267578125
AAPL230519C00205000,2023-01-27 3:32PM EST,205.0,0.1,0.08,0.11,0.02,+25.00%,24,368,27.39%,7,145.92999267578125
AAPL230519C00210000,2023-01-27 1:34PM EST,210.0,0.09,0.02,0.09,0.03,+50.00%,1,1586,28.27%,7,145.92999267578125
AAPL230519C00215000,2023-01-06 3:37PM EST,215.0,0.09,0.03,0.1,0.0,-,1,600,30.23%,7,145.92999267578125
AAPL230519C00220000,2023-01-11 9:59AM EST,220.0,0.05,0.02,0.09,0.0,-,1,58,31.35%,7,145.92999267578125
AAPL230519C00225000,2023-01-19 1:18PM EST,225.0,0.02,0.0,0.08,0.0,-,1,35,32.32%,7,145.92999267578125
AAPL230519C00230000,2023-01-23 12:43PM EST,230.0,0.05,0.0,0.07,0.0,-,1,120,33.20%,7,145.92999267578125
AAPL230519C00235000,2022-12-12 11:05AM EST,235.0,0.11,0.0,0.06,0.0,-,199,200,33.99%,7,145.92999267578125
AAPL230519C00240000,2023-01-17 12:38PM EST,240.0,0.03,0.0,0.06,0.0,-,1,327,35.25%,7,145.92999267578125
AAPL230519C00245000,2023-01-13 11:53AM EST,245.0,0.01,0.0,0.05,0.0,-,1,55,35.74%,7,145.92999267578125
AAPL230519C00250000,2023-01-27 11:22AM EST,250.0,0.03,0.0,0.05,-0.02,-40.00%,1,72,36.91%,7,145.92999267578125
AAPL230519C00255000,2023-01-17 3:54PM EST,255.0,0.04,0.0,0.04,0.0,-,1,133,37.31%,7,145.92999267578125
AAPL230519C00260000,2023-01-24 11:01AM EST,260.0,0.03,0.0,0.04,0.0,-,1,164,38.48%,7,145.92999267578125
AAPL230519C00270000,2023-01-19 11:11AM EST,270.0,0.03,0.0,0.04,0.0,-,26,128,40.63%,7,145.92999267578125
AAPL230519C00280000,2022-12-20 9:54AM EST,280.0,0.02,0.0,0.02,0.0,-,1,119,39.84%,7,145.92999267578125
AAPL230519C00290000,2023-01-23 10:26AM EST,290.0,0.01,0.0,0.06,0.0,-,1,9,46.48%,7,145.92999267578125
AAPL230519C00300000,2023-01-26 3:53PM EST,300.0,0.01,0.0,0.03,0.0,-,200,111,45.31%,7,145.92999267578125
AAPL230616C00060000,2023-01-27 3:54PM EST,60.0,87.1,85.8,87.45,2.85,+3.38%,3,22896,81.10%,8,145.92999267578125
AAPL230616C00065000,2023-01-19 11:53AM EST,65.0,70.55,81.0,82.45,0.0,-,3,3355,76.42%,8,145.92999267578125
AAPL230616C00070000,2023-01-27 10:10AM EST,70.0,76.12,76.05,77.75,4.04,+5.60%,1,3483,73.02%,8,145.92999267578125
AAPL230616C00075000,2023-01-27 2:36PM EST,75.0,72.75,71.15,72.85,6.15,+9.23%,5,2351,68.41%,8,145.92999267578125
AAPL230616C00080000,2023-01-26 12:28PM EST,80.0,64.12,66.3,68.0,0.0,-,1,1189,64.55%,8,145.92999267578125
AAPL230616C00085000,2023-01-27 12:13PM EST,85.0,62.82,61.45,63.2,3.82,+6.47%,1,514,60.89%,8,145.92999267578125
AAPL230616C00090000,2023-01-27 11:23AM EST,90.0,56.92,56.7,58.35,2.32,+4.25%,1,2630,57.40%,8,145.92999267578125
AAPL230616C00095000,2023-01-24 9:46AM EST,95.0,49.0,51.9,53.6,0.0,-,1,842,54.02%,8,145.92999267578125
AAPL230616C00100000,2023-01-27 3:05PM EST,100.0,48.97,47.1,49.0,4.27,+9.55%,6,8832,51.04%,8,145.92999267578125
AAPL230616C00105000,2023-01-27 3:59PM EST,105.0,43.35,42.45,44.35,5.77,+15.35%,18,1390,53.62%,8,145.92999267578125
AAPL230616C00110000,2023-01-27 12:03PM EST,110.0,38.92,37.9,39.7,2.42,+6.63%,13,4383,49.92%,8,145.92999267578125
AAPL230616C00115000,2023-01-27 3:15PM EST,115.0,35.05,33.15,34.45,3.1,+9.70%,25,1570,43.32%,8,145.92999267578125
AAPL230616C00120000,2023-01-27 3:59PM EST,120.0,30.02,29.85,30.2,1.9,+6.76%,43,2367,41.28%,8,145.92999267578125
AAPL230616C00125000,2023-01-27 3:51PM EST,125.0,26.4,25.7,26.05,2.59,+10.88%,164,2514,39.11%,8,145.92999267578125
AAPL230616C00130000,2023-01-27 3:48PM EST,130.0,22.33,20.8,22.1,2.11,+10.44%,625,12085,37.09%,8,145.92999267578125
AAPL230616C00135000,2023-01-27 3:51PM EST,135.0,18.8,18.1,18.5,2.4,+14.63%,304,6063,35.55%,8,145.92999267578125
AAPL230616C00140000,2023-01-27 3:57PM EST,140.0,14.9,14.65,15.4,1.47,+10.95%,889,33791,34.74%,8,145.92999267578125
AAPL230616C00145000,2023-01-27 3:55PM EST,145.0,12.2,11.65,12.7,1.72,+16.41%,478,19268,34.20%,8,145.92999267578125
AAPL230616C00150000,2023-01-27 3:59PM EST,150.0,9.2,8.55,9.3,1.28,+16.16%,7012,25100,30.84%,8,145.92999267578125
AAPL230616C00155000,2023-01-27 3:59PM EST,155.0,6.87,6.85,7.0,1.12,+19.48%,1084,20932,29.58%,8,145.92999267578125
AAPL230616C00160000,2023-01-27 3:54PM EST,160.0,5.21,4.7,5.15,1.1,+26.76%,2853,30105,28.60%,8,145.92999267578125
AAPL230616C00165000,2023-01-27 3:59PM EST,165.0,3.6,3.55,3.65,0.73,+25.44%,1759,11055,27.64%,8,145.92999267578125
AAPL230616C00170000,2023-01-27 3:52PM EST,170.0,2.59,2.29,2.62,0.69,+36.32%,690,22552,27.26%,8,145.92999267578125
AAPL230616C00175000,2023-01-27 3:59PM EST,175.0,1.71,1.64,1.79,0.51,+42.50%,2112,29831,26.68%,8,145.92999267578125
AAPL230616C00180000,2023-01-27 3:54PM EST,180.0,1.16,1.11,1.21,0.35,+43.21%,1321,16787,26.28%,8,145.92999267578125
AAPL230616C00185000,2023-01-27 3:57PM EST,185.0,0.73,0.65,0.76,0.21,+40.38%,375,12333,25.62%,8,145.92999267578125
AAPL230616C00190000,2023-01-27 3:59PM EST,190.0,0.46,0.47,0.5,0.11,+31.43%,1153,11909,25.44%,8,145.92999267578125
AAPL230616C00195000,2023-01-27 3:41PM EST,195.0,0.35,0.3,0.35,0.11,+45.83%,258,43455,25.64%,8,145.92999267578125
AAPL230616C00200000,2023-01-27 3:46PM EST,200.0,0.25,0.21,0.24,0.08,+47.06%,800,12931,25.73%,8,145.92999267578125
AAPL230616C00210000,2023-01-27 3:33PM EST,210.0,0.14,0.11,0.14,0.04,+40.00%,68,11230,26.76%,8,145.92999267578125
AAPL230616C00220000,2023-01-27 1:57PM EST,220.0,0.09,0.05,0.09,0.02,+28.57%,42,7644,27.98%,8,145.92999267578125
AAPL230616C00230000,2023-01-26 3:58PM EST,230.0,0.05,0.03,0.07,0.0,-,1,4584,29.69%,8,145.92999267578125
AAPL230616C00240000,2023-01-27 9:30AM EST,240.0,0.03,0.0,0.06,-0.01,-25.00%,1,8016,31.45%,8,145.92999267578125
AAPL230616C00250000,2023-01-27 3:09PM EST,250.0,0.03,0.0,0.05,0.01,+50.00%,130,14369,33.01%,8,145.92999267578125
AAPL230616C00260000,2023-01-27 9:38AM EST,260.0,0.01,0.0,0.04,-0.01,-50.00%,4,6242,34.38%,8,145.92999267578125
AAPL230616C00270000,2023-01-26 3:07PM EST,270.0,0.02,0.0,0.04,0.0,-,10,2365,36.33%,8,145.92999267578125
AAPL230616C00280000,2023-01-26 3:08PM EST,280.0,0.02,0.0,0.04,0.0,-,99,3799,38.09%,8,145.92999267578125
AAPL230616C00290000,2023-01-24 9:44AM EST,290.0,0.03,0.0,0.02,0.0,-,40,2489,37.50%,8,145.92999267578125
AAPL230616C00300000,2023-01-27 3:14PM EST,300.0,0.02,0.01,0.02,0.0,-,72,14738,39.06%,8,145.92999267578125
AAPL230721C00050000,2023-01-25 1:39PM EST,50.0,91.6,95.95,97.4,0.0,-,1,7,87.11%,9,145.92999267578125
AAPL230721C00055000,2022-12-28 1:01PM EST,55.0,74.15,91.05,92.55,0.0,-,19,21,82.32%,9,145.92999267578125
AAPL230721C00060000,2023-01-03 1:15PM EST,60.0,65.9,86.2,87.6,0.0,-,11,2528,77.30%,9,145.92999267578125
AAPL230721C00065000,2023-01-05 12:04PM EST,65.0,63.57,81.35,84.0,0.0,-,45,405,80.88%,9,145.92999267578125
AAPL230721C00070000,2023-01-27 1:49PM EST,70.0,77.59,76.55,78.0,4.09,+5.56%,1,234,70.04%,9,145.92999267578125
AAPL230721C00075000,2023-01-19 10:07AM EST,75.0,61.3,71.75,73.1,0.0,-,1,78,65.92%,9,145.92999267578125
AAPL230721C00080000,2023-01-18 12:52PM EST,80.0,57.81,66.95,68.25,0.0,-,1,63,62.12%,9,145.92999267578125
AAPL230721C00085000,2023-01-23 9:56AM EST,85.0,56.91,62.1,63.55,0.0,-,44,84,58.74%,9,145.92999267578125
AAPL230721C00090000,2023-01-18 2:36PM EST,90.0,48.65,57.35,58.8,0.0,-,2,1001,55.49%,9,145.92999267578125
AAPL230721C00095000,2023-01-17 10:02AM EST,95.0,44.0,52.65,54.1,0.0,-,2,366,52.47%,9,145.92999267578125
AAPL230721C00100000,2023-01-24 2:14PM EST,100.0,45.26,47.9,49.6,0.0,-,4,170,54.26%,9,145.92999267578125
AAPL230721C00105000,2023-01-23 1:21PM EST,105.0,41.0,43.3,45.05,0.0,-,60,75,51.23%,9,145.92999267578125
AAPL230721C00110000,2023-01-25 3:36PM EST,110.0,35.75,38.75,40.6,0.0,-,9,424,48.46%,9,145.92999267578125
AAPL230721C00115000,2023-01-27 2:23PM EST,115.0,36.0,35.05,35.45,3.65,+11.28%,12,300,42.77%,9,145.92999267578125
AAPL230721C00120000,2023-01-27 3:45PM EST,120.0,31.62,30.0,31.2,3.22,+11.34%,75,498,40.52%,9,145.92999267578125
AAPL230721C00125000,2023-01-27 3:45PM EST,125.0,27.57,26.1,27.25,2.37,+9.40%,33,1267,38.87%,9,145.92999267578125
AAPL230721C00130000,2023-01-27 3:45PM EST,130.0,23.71,22.3,23.35,2.71,+12.90%,41,1608,36.87%,9,145.92999267578125
AAPL230721C00135000,2023-01-27 3:31PM EST,135.0,20.26,18.35,20.5,2.46,+13.82%,20,2419,37.27%,9,145.92999267578125
AAPL230721C00140000,2023-01-27 3:46PM EST,140.0,16.65,15.5,17.05,2.2,+15.22%,45,2327,35.34%,9,145.92999267578125
AAPL230721C00145000,2023-01-27 3:52PM EST,145.0,13.58,13.0,13.3,1.99,+17.17%,2074,2741,32.08%,9,145.92999267578125
AAPL230721C00150000,2023-01-27 3:52PM EST,150.0,10.75,9.75,10.55,1.79,+19.98%,661,2962,30.67%,9,145.92999267578125
AAPL230721C00155000,2023-01-27 3:58PM EST,155.0,8.1,8.0,8.2,1.25,+18.25%,325,2980,29.50%,9,145.92999267578125
AAPL230721C00160000,2023-01-27 3:59PM EST,160.0,6.2,5.7,6.3,1.0,+19.23%,4313,4364,28.66%,9,145.92999267578125
AAPL230721C00165000,2023-01-27 3:55PM EST,165.0,4.62,4.4,4.6,0.87,+23.20%,285,4223,27.52%,9,145.92999267578125
AAPL230721C00170000,2023-01-27 3:59PM EST,170.0,3.2,3.0,3.35,0.6,+23.08%,222,2992,26.82%,9,145.92999267578125
AAPL230721C00175000,2023-01-27 3:42PM EST,175.0,2.37,2.12,2.46,0.54,+29.51%,159,4293,26.48%,9,145.92999267578125
AAPL230721C00180000,2023-01-27 3:47PM EST,180.0,1.67,1.57,1.73,0.45,+36.89%,1341,2274,25.98%,9,145.92999267578125
AAPL230721C00185000,2023-01-27 3:47PM EST,185.0,1.15,1.05,1.14,0.34,+41.98%,604,1838,25.23%,9,145.92999267578125
AAPL230721C00190000,2023-01-27 3:56PM EST,190.0,0.78,0.66,0.79,0.23,+41.82%,323,3177,25.03%,9,145.92999267578125
AAPL230721C00195000,2023-01-27 3:53PM EST,195.0,0.53,0.5,0.55,0.16,+43.24%,250,2687,24.93%,9,145.92999267578125
AAPL230721C00200000,2023-01-27 3:57PM EST,200.0,0.38,0.32,0.39,0.13,+52.00%,220,2592,24.95%,9,145.92999267578125
AAPL230721C00205000,2023-01-27 1:51PM EST,205.0,0.26,0.24,0.28,0.06,+30.00%,9,458,25.07%,9,145.92999267578125
AAPL230721C00210000,2023-01-27 3:12PM EST,210.0,0.22,0.17,0.21,0.07,+46.67%,29,2149,25.37%,9,145.92999267578125
AAPL230721C00215000,2023-01-27 12:15PM EST,215.0,0.14,0.12,0.16,0.0,-,24,348,25.68%,9,145.92999267578125
AAPL230721C00220000,2023-01-26 12:44PM EST,220.0,0.1,0.09,0.13,0.0,-,202,6221,26.22%,9,145.92999267578125
AAPL230721C00225000,2023-01-18 2:05PM EST,225.0,0.1,0.05,0.11,0.0,-,2,67,26.86%,9,145.92999267578125
AAPL230721C00230000,2023-01-27 10:19AM EST,230.0,0.06,0.05,0.09,-0.01,-14.29%,5,2505,27.30%,9,145.92999267578125
AAPL230721C00235000,2023-01-05 3:26PM EST,235.0,0.07,0.0,0.08,0.0,-,1,38,28.03%,9,145.92999267578125
AAPL230721C00240000,2023-01-23 2:55PM EST,240.0,0.06,0.0,0.07,0.0,-,30,661,28.61%,9,145.92999267578125
AAPL230721C00245000,2023-01-27 9:55AM EST,245.0,0.05,0.02,0.06,0.0,-,10,36,29.10%,9,145.92999267578125
AAPL230721C00250000,2023-01-23 11:29AM EST,250.0,0.05,0.01,0.06,0.0,-,1,896,30.08%,9,145.92999267578125
AAPL230721C00260000,2023-01-12 12:39PM EST,260.0,0.03,0.0,0.05,0.0,-,24,968,31.45%,9,145.92999267578125
AAPL230721C00270000,2023-01-24 3:33PM EST,270.0,0.04,0.0,0.04,0.0,-,1,879,32.42%,9,145.92999267578125
AAPL230721C00280000,2023-01-24 3:41PM EST,280.0,0.03,0.0,0.04,0.0,-,12,3155,34.08%,9,145.92999267578125
AAPL230818C00050000,2023-01-17 10:14AM EST,50.0,87.3,96.2,97.25,0.0,-,-,1,81.84%,10,145.92999267578125
AAPL230818C00055000,2023-01-13 10:35AM EST,55.0,79.25,91.2,92.4,0.0,-,-,1,76.42%,10,145.92999267578125
AAPL230818C00095000,2023-01-06 12:18PM EST,95.0,38.5,53.35,54.25,0.0,-,12,6,51.11%,10,145.92999267578125
AAPL230818C00100000,2023-01-23 3:06PM EST,100.0,44.4,48.7,51.4,0.0,-,11,15,52.44%,10,145.92999267578125
AAPL230818C00105000,2023-01-25 10:31AM EST,105.0,39.25,44.3,45.75,0.0,-,250,79,50.46%,10,145.92999267578125
AAPL230818C00110000,2023-01-26 10:51AM EST,110.0,37.8,39.85,41.4,0.0,-,25,26,47.99%,10,145.92999267578125
AAPL230818C00115000,2023-01-23 10:32AM EST,115.0,31.75,35.55,36.35,0.0,-,53,80,42.90%,10,145.92999267578125
AAPL230818C00120000,2023-01-26 1:38PM EST,120.0,29.4,31.4,33.05,0.0,-,1,18,43.49%,10,145.92999267578125
AAPL230818C00125000,2023-01-27 3:39PM EST,125.0,28.68,27.55,28.3,3.08,+12.03%,4,38,39.15%,10,145.92999267578125
AAPL230818C00130000,2023-01-26 11:33AM EST,130.0,21.48,23.9,24.4,0.0,-,2,53,37.07%,10,145.92999267578125
AAPL230818C00135000,2023-01-27 1:42PM EST,135.0,20.75,20.35,20.7,3.93,+23.37%,4,685,35.10%,10,145.92999267578125
AAPL230818C00140000,2023-01-27 1:43PM EST,140.0,17.48,16.25,17.45,1.97,+12.70%,22,473,33.76%,10,145.92999267578125
AAPL230818C00145000,2023-01-27 3:53PM EST,145.0,14.63,14.0,15.25,2.24,+18.08%,56,227,34.32%,10,145.92999267578125
AAPL230818C00150000,2023-01-27 3:35PM EST,150.0,12.27,10.8,11.75,2.07,+20.29%,132,962,31.24%,10,145.92999267578125
AAPL230818C00155000,2023-01-27 3:59PM EST,155.0,9.25,8.6,9.3,1.1,+13.50%,73,563,29.95%,10,145.92999267578125
AAPL230818C00160000,2023-01-27 3:57PM EST,160.0,7.28,6.7,7.35,1.03,+16.48%,313,1294,29.17%,10,145.92999267578125
AAPL230818C00165000,2023-01-27 3:40PM EST,165.0,5.83,5.1,5.6,1.28,+28.13%,185,667,28.18%,10,145.92999267578125
AAPL230818C00170000,2023-01-27 3:17PM EST,170.0,4.35,3.8,4.2,1.05,+31.82%,92,831,27.38%,10,145.92999267578125
AAPL230818C00175000,2023-01-27 2:47PM EST,175.0,3.25,2.78,3.15,0.85,+35.42%,7,628,26.87%,10,145.92999267578125
AAPL230818C00180000,2023-01-27 2:23PM EST,180.0,2.32,2.04,2.33,0.67,+40.61%,413,238,26.44%,10,145.92999267578125
AAPL230818C00185000,2023-01-27 3:45PM EST,185.0,1.6,1.34,1.67,0.4,+33.33%,43,547,25.94%,10,145.92999267578125
AAPL230818C00190000,2023-01-27 3:14PM EST,190.0,1.22,1.04,1.23,0.32,+35.56%,64,269,25.77%,10,145.92999267578125
AAPL230818C00195000,2023-01-19 3:59PM EST,195.0,0.42,0.73,0.88,0.0,-,-,0,25.51%,10,145.92999267578125
AAPL230818C00200000,2023-01-27 3:44PM EST,200.0,0.59,0.5,0.65,0.2,+51.28%,7,74,25.51%,10,145.92999267578125
AAPL230818C00205000,2023-01-27 1:21PM EST,205.0,0.45,0.34,0.49,0.15,+50.00%,30,26,25.62%,10,145.92999267578125
AAPL230818C00210000,2023-01-27 2:46PM EST,210.0,0.29,0.21,0.37,0.04,+16.00%,6,25,25.76%,10,145.92999267578125
AAPL230818C00215000,2023-01-19 1:19PM EST,215.0,0.17,0.14,0.29,0.0,-,1,2,26.03%,10,145.92999267578125
AAPL230818C00220000,2023-01-06 11:18AM EST,220.0,0.19,0.09,0.22,0.0,-,1,1,26.17%,10,145.92999267578125
AAPL230818C00225000,2023-01-27 3:17PM EST,225.0,0.14,0.06,0.2,0.02,+16.67%,1,7,26.98%,10,145.92999267578125
AAPL230818C00230000,2023-01-25 3:06PM EST,230.0,0.08,0.03,0.18,0.0,-,1,0,27.69%,10,145.92999267578125
AAPL230818C00240000,2023-01-19 9:30AM EST,240.0,0.13,0.0,0.16,0.0,-,1,7,29.40%,10,145.92999267578125
AAPL230818C00245000,2023-01-26 9:39AM EST,245.0,0.06,0.0,0.15,0.0,-,1,3,30.13%,10,145.92999267578125
AAPL230818C00250000,2023-01-23 2:08PM EST,250.0,0.07,0.0,0.14,0.0,-,4,5,30.86%,10,145.92999267578125
AAPL230818C00255000,2023-01-17 1:34PM EST,255.0,0.03,0.0,0.13,0.0,-,1,82,31.54%,10,145.92999267578125
AAPL230818C00260000,2023-01-09 9:30AM EST,260.0,0.11,0.0,0.13,0.0,-,-,2,32.42%,10,145.92999267578125
AAPL230915C00065000,2023-01-06 2:31PM EST,65.0,66.4,81.9,83.05,0.0,-,1,1,68.36%,11,145.92999267578125
AAPL230915C00070000,2023-01-24 2:43PM EST,70.0,74.3,77.05,78.3,0.0,-,1,6053,64.72%,11,145.92999267578125
AAPL230915C00075000,2023-01-27 3:11PM EST,75.0,74.0,72.35,73.5,11.7,+18.78%,4,1402,61.54%,11,145.92999267578125
AAPL230915C00080000,2023-01-20 11:32AM EST,80.0,67.1,67.65,68.7,8.91,+15.31%,3,647,58.30%,11,145.92999267578125
AAPL230915C00085000,2023-01-26 3:18PM EST,85.0,60.95,62.85,64.05,0.0,-,2,695,55.21%,11,145.92999267578125
AAPL230915C00090000,2023-01-27 3:41PM EST,90.0,59.64,58.2,59.45,5.69,+10.55%,6,1387,52.62%,11,145.92999267578125
AAPL230915C00095000,2023-01-27 9:54AM EST,95.0,53.2,53.7,54.8,5.5,+11.53%,5,421,50.16%,11,145.92999267578125
AAPL230915C00100000,2023-01-27 11:53AM EST,100.0,49.9,49.2,50.2,2.3,+4.83%,5,3711,49.78%,11,145.92999267578125
AAPL230915C00105000,2023-01-26 2:38PM EST,105.0,43.05,44.7,45.8,0.0,-,4,845,47.47%,11,145.92999267578125
AAPL230915C00110000,2023-01-26 11:24AM EST,110.0,37.35,40.45,41.25,0.0,-,19,878,44.45%,11,145.92999267578125
AAPL230915C00115000,2023-01-27 3:26PM EST,115.0,37.35,36.3,36.9,2.84,+8.23%,5,1044,41.97%,11,145.92999267578125
AAPL230915C00120000,2023-01-27 1:36PM EST,120.0,33.0,31.4,32.85,2.5,+8.20%,22,5215,40.17%,11,145.92999267578125
AAPL230915C00125000,2023-01-27 12:32PM EST,125.0,29.03,28.1,28.95,2.58,+9.75%,73,3086,38.45%,11,145.92999267578125
AAPL230915C00130000,2023-01-27 3:39PM EST,130.0,25.71,24.65,25.3,3.11,+13.76%,9,2410,37.00%,11,145.92999267578125
AAPL230915C00135000,2023-01-27 3:57PM EST,135.0,21.6,21.2,21.65,1.6,+8.00%,510,3626,35.14%,11,145.92999267578125
AAPL230915C00140000,2023-01-27 3:48PM EST,140.0,18.35,17.25,18.45,1.65,+9.88%,170,4853,33.90%,11,145.92999267578125
AAPL230915C00145000,2023-01-27 3:38PM EST,145.0,15.89,14.2,15.5,2.14,+15.56%,772,12394,32.71%,11,145.92999267578125
AAPL230915C00150000,2023-01-27 3:57PM EST,150.0,12.65,12.25,12.75,1.31,+11.55%,291,10322,31.44%,11,145.92999267578125
AAPL230915C00155000,2023-01-27 3:53PM EST,155.0,10.3,9.9,10.35,1.45,+16.38%,59,4391,30.37%,11,145.92999267578125
AAPL230915C00160000,2023-01-27 3:41PM EST,160.0,8.5,7.75,8.2,1.65,+24.09%,212,9741,29.26%,11,145.92999267578125
AAPL230915C00165000,2023-01-27 3:29PM EST,165.0,6.6,6.05,6.65,1.4,+26.92%,298,9408,28.92%,11,145.92999267578125
AAPL230915C00170000,2023-01-27 3:39PM EST,170.0,5.1,4.5,5.0,1.03,+25.31%,350,18058,27.75%,11,145.92999267578125
AAPL230915C00175000,2023-01-27 3:48PM EST,175.0,3.8,3.5,3.8,0.79,+26.25%,1721,15806,27.08%,11,145.92999267578125
AAPL230915C00180000,2023-01-27 3:59PM EST,180.0,2.7,2.57,2.81,0.54,+25.00%,353,12376,26.39%,11,145.92999267578125
AAPL230915C00185000,2023-01-27 3:56PM EST,185.0,1.97,1.65,2.14,0.37,+23.13%,635,9927,26.14%,11,145.92999267578125
AAPL230915C00190000,2023-01-27 2:58PM EST,190.0,1.49,1.38,1.53,0.39,+35.45%,53,3779,25.55%,11,145.92999267578125
AAPL230915C00195000,2023-01-27 3:39PM EST,195.0,1.15,0.99,1.17,0.27,+30.68%,793,3660,25.54%,11,145.92999267578125
AAPL230915C00200000,2023-01-27 3:49PM EST,200.0,0.82,0.69,0.84,0.23,+38.98%,341,9895,25.21%,11,145.92999267578125
AAPL230915C00205000,2023-01-27 2:44PM EST,205.0,0.6,0.49,0.66,0.13,+27.66%,5,1227,25.42%,11,145.92999267578125
AAPL230915C00210000,2023-01-27 3:39PM EST,210.0,0.42,0.35,0.45,0.08,+23.53%,89,3387,24.96%,11,145.92999267578125
AAPL230915C00220000,2023-01-27 2:28PM EST,220.0,0.24,0.16,0.32,-0.01,-4.00%,1,2750,25.98%,11,145.92999267578125
AAPL230915C00230000,2023-01-27 1:21PM EST,230.0,0.12,0.08,0.23,0.02,+20.00%,3,2770,26.88%,11,145.92999267578125
AAPL230915C00240000,2023-01-25 10:09AM EST,240.0,0.08,0.03,0.19,0.0,-,4,5684,28.17%,11,145.92999267578125
AAPL230915C00250000,2023-01-27 12:40PM EST,250.0,0.07,0.02,0.16,0.0,-,8,1368,29.40%,11,145.92999267578125
AAPL230915C00260000,2023-01-26 2:03PM EST,260.0,0.05,0.0,0.14,0.0,-,1,2839,30.66%,11,145.92999267578125
AAPL230915C00270000,2023-01-23 2:46PM EST,270.0,0.04,0.0,0.28,0.0,-,55,301,35.43%,11,145.92999267578125
AAPL230915C00280000,2023-01-27 1:31PM EST,280.0,0.03,0.0,0.12,0.02,+200.00%,8,622,33.35%,11,145.92999267578125
AAPL230915C00290000,2023-01-23 11:43AM EST,290.0,0.03,0.0,0.13,0.0,-,2,1090,35.21%,11,145.92999267578125
AAPL230915C00300000,2023-01-27 3:26PM EST,300.0,0.03,0.02,0.03,0.0,-,97,8640,31.45%,11,145.92999267578125
AAPL231020C00065000,2023-01-10 11:25AM EST,65.0,67.0,82.15,83.45,0.0,-,1,1,66.63%,12,145.92999267578125
AAPL231020C00070000,2023-01-09 10:34AM EST,70.0,65.5,77.5,78.7,0.0,-,2,7,63.67%,12,145.92999267578125
AAPL231020C00075000,2023-01-27 3:11PM EST,75.0,74.33,72.75,74.0,19.73,+36.14%,1,1,60.47%,12,145.92999267578125
AAPL231020C00080000,2023-01-10 11:20AM EST,80.0,52.95,68.05,69.35,0.0,-,2,5,57.57%,12,145.92999267578125
AAPL231020C00085000,2023-01-18 9:40AM EST,85.0,55.8,63.25,64.8,0.0,-,1,1,54.61%,12,145.92999267578125
AAPL231020C00090000,2023-01-27 3:45PM EST,90.0,60.0,58.65,60.25,11.0,+22.45%,72,5,52.11%,12,145.92999267578125
AAPL231020C00095000,2023-01-26 11:46AM EST,95.0,51.72,54.1,55.8,0.0,-,1,28,53.31%,12,145.92999267578125
AAPL231020C00100000,2023-01-27 3:26PM EST,100.0,51.25,49.6,51.3,5.25,+11.41%,2,47,50.54%,12,145.92999267578125
AAPL231020C00105000,2023-01-26 12:15PM EST,105.0,43.2,45.1,47.05,0.0,-,20,111,48.52%,12,145.92999267578125
AAPL231020C00110000,2023-01-25 1:08PM EST,110.0,37.16,40.75,42.5,0.0,-,3,9,45.37%,12,145.92999267578125
AAPL231020C00115000,2023-01-25 1:08PM EST,115.0,33.4,36.95,38.5,0.0,-,3,43,43.74%,12,145.92999267578125
AAPL231020C00120000,2023-01-27 3:21PM EST,120.0,34.2,33.25,33.95,2.75,+8.74%,5,89,40.38%,12,145.92999267578125
AAPL231020C00125000,2023-01-27 3:12PM EST,125.0,30.63,28.5,30.15,3.03,+10.98%,3,159,38.80%,12,145.92999267578125
AAPL231020C00130000,2023-01-27 11:31AM EST,130.0,25.6,25.5,26.55,1.48,+6.14%,7,225,37.37%,12,145.92999267578125
AAPL231020C00135000,2023-01-27 3:44PM EST,135.0,23.2,21.3,23.05,2.54,+12.29%,12,264,35.81%,12,145.92999267578125
AAPL231020C00140000,2023-01-27 2:08PM EST,140.0,19.55,18.15,19.5,2.69,+15.95%,10,709,33.78%,12,145.92999267578125
AAPL231020C00145000,2023-01-27 3:50PM EST,145.0,17.31,15.95,16.65,2.4,+16.10%,73,1500,32.82%,12,145.92999267578125
AAPL231020C00150000,2023-01-27 3:57PM EST,150.0,13.85,13.25,13.9,1.45,+11.69%,62,1390,31.60%,12,145.92999267578125
AAPL231020C00155000,2023-01-27 2:27PM EST,155.0,11.67,10.8,12.0,1.52,+14.98%,94,2496,31.64%,12,145.92999267578125
AAPL231020C00160000,2023-01-27 3:58PM EST,160.0,9.1,8.55,9.4,1.05,+13.04%,61,4507,29.76%,12,145.92999267578125
AAPL231020C00165000,2023-01-27 3:46PM EST,165.0,7.3,6.85,7.75,1.05,+16.80%,99,1384,29.34%,12,145.92999267578125
AAPL231020C00170000,2023-01-27 3:20PM EST,170.0,5.97,5.3,5.9,1.07,+21.84%,2079,734,27.96%,12,145.92999267578125
AAPL231020C00175000,2023-01-27 3:47PM EST,175.0,4.53,4.1,4.75,0.85,+23.10%,1038,945,27.66%,12,145.92999267578125
AAPL231020C00180000,2023-01-27 3:45PM EST,180.0,3.5,3.1,3.5,0.7,+25.00%,4,1021,26.58%,12,145.92999267578125
AAPL231020C00185000,2023-01-27 12:43PM EST,185.0,2.65,2.35,2.76,0.65,+32.50%,5,297,26.39%,12,145.92999267578125
